experiment,trial,greedy_obj,oracle_obj,gap,greedy_links,oracle_links
same_objective_gap,35,0.8443131535724379,0.8443131535724379,0.0,6,6
same_objective_gap,36,1.8751412652916664,1.877992489035548,0.001518229577875384,6,6
same_objective_gap,37,2.03954899260832,2.0396465990856156,4.7854602527461524e-05,4,5
same_objective_gap,38,2.1100660954487664,2.2142996407053617,0.04707291792875502,5,6
same_objective_gap,39,2.335174134832189,2.3502331502850855,0.006407455979875869,5,5
same_objective_gap,40,0.9600584131475852,0.9600584131475852,0.0,6,6
same_objective_gap,41,2.3129640445156325,2.356564535257919,0.01850171726254656,4,6
same_objective_gap,42,2.5750094231030154,2.745334884076838,0.06204177929684426,3,6
same_objective_gap,43,1.797918258450068,1.8661199541473343,0.03654732673839773,3,4
same_objective_gap,44,1.1664246923479014,1.1664246923479014,0.0,4,4
